上海交通大学
	垂直权限:0个
	弱口令:10个
	敏感信息:20个
	文件上传:1个
	水平权限:4个
	点击劫持:0个
华东理工大学
	中危:17个
	低危:20个
	高危:9个
	严重:2个
	总数:48个
	SQL:6个
	CSRF:1个
	SSRF:0个
	XSS:2个
	代码执行:0个
	其他:0个
	命令执行:3个
	垂直权限:2个
	弱口令:16个
	敏感信息:14个
	文件上传:1个
	水平权限:3个
	点击劫持:0个
河北省教育厅
	中危:21个
	低危:19个
	高危:8个
	总数:48个
	SQL:14个
	CSRF:0个
	SSRF:0个
	XSS:1个
	代码执行:0个
	其他:0个
	命令执行:1个
	垂直权限:0个
	弱口令:15个
	敏感信息:13个
	文件上传:3个
	水平权限:1个
	点击劫持:0个
清华大学存在其他
	低危:34个
	高危:2个
	中危:9个
	严重:1个
	总数:46个
	SQL:0个
	CSRF:0个
	SSRF:0个
	XSS:0个
	代码执行:0个
	其他:46个
	命令执行:0个
	垂直权限:0个
	弱口令:0个
	敏感信息:0个
	文件上传:0个
	水平权限:0个
	点击劫持:0个
西安交通大学
	低危:26个
	中危:14个
	高危:4个
	严重:1个
	总数:45个
	SQL:1个
	CSRF:0个
	SSRF:1个
	XSS:0个
	代码执行:1个
	其他:0个
	命令执行:2个
	垂直权限:0个
	弱口令:15个
	敏感信息:22个
	文件上传:2个
	水平权限:1个
	点击劫持:0个
江西省教育厅
	低危:20个
	高危:5个
	中危:20个
	总数:45个
	SQL:8个
	CSRF:0个
	SSRF:0个
	XSS:0个
	代码执行:0个
	其他:0个
	命令执行:3个
	垂直权限:2个
	弱口令:17个
	敏感信息:14个
	文件上传:1个
	水平权限:0个
	点击劫持:0个
上海市教育委员会
	高危:9个
	低危:11个
	中危:20个
	严重:4个
	总数:44个
	SQL:9个
	CSRF:0个
	SSRF:0个
	XSS:0个
	代码执行:0个
	其他:0个
	命令执行:7个
	垂直权限:1个
	弱口令:19个
	敏感信息:7个
	文件上传:1个
	水平权限:0个
	点击劫持:0个
北京科技大学
	中危:8个
	高危:9个
	低危:23个
	严重:3个
	总数:43个
	SQL:3个
	CSRF:0个
	SSRF:1个
	XSS:1个
	代码执行:2个
	其他:0个
	命令执行:6个
	垂直权限:1个
	弱口令:7个
	敏感信息:20个
	文件上传:1个
	水平权限:1个
	点击劫持:0个
山东大学
	中危:7个
	低危:30个
	高危:6个
	总数:43个
	SQL:2个
	CSRF:0个
	SSRF:1个
	XSS:0个
	代码执行:1个
	其他:0个
	命令执行:2个
	垂直权限:0个
	弱口令:9个
	敏感信息:24个
	文件上传:3个
	水平权限:1个
	点击劫持:0个
华南农业大学
	高危:6个
	中危:16个
	低危:21个
	总数:43个
	SQL:4个
	CSRF:0个
	SSRF:1个
	XSS:0个
	代码执行:1个
	其他:0个
	命令执行:2个
	垂直权限:0个
	弱口令:13个
	敏感信息:19个
	文件上传:2个
	水平权限:1个
	点击劫持:0个
同济大学存在其他
	中危:18个
	低危:20个
	严重:3个
	高危:2个
	总数:43个
	SQL:0个
	CSRF:0个
	SSRF:0个
	XSS:0个
	代码执行:0个
	其他:43个
	命令执行:0个
	垂直权限:0个
	弱口令:0个
	敏感信息:0个
	文件上传:0个
	水平权限:0个
	点击劫持:0个
北京世纪超星信息技术发展有限责任公司
	高危:7个
	低危:13个
	严重:3个
	中危:20个
	总数:43个
	SQL:0个
	CSRF:0个
	SSRF:0个
	XSS:7个
	代码执行:0个
	其他:0个
	命令执行:0个
	垂直权限:2个
	弱口令:29个
	敏感信息:4个
	文件上传:0个
	水平权限:1个
	点击劫持:0个
陕西省教育厅
	中危:22个
	低危:9个
	高危:9个
	严重:1个
	总数:41个
	SQL:11个
	CSRF:0个
	SSRF:0个
	XSS:0个
	代码执行:0个
	其他:0个
	命令执行:3个
	垂直权限:4个
	弱口令:13个
	敏感信息:5个
	文件上传:5个
	水平权限:0个
	点击劫持:0个
河池学院
	低危:15个
	中危:25个
	高危:1个
	总数:41个
	SQL:2个
	CSRF:0个
	SSRF:1个
	XSS:5个
	代码执行:0个
	其他:0个
	命令执行:0个
	垂直权限:2个
	弱口令:13个
	敏感信息:14个
	文件上传:0个
	水平权限:4个
	点击劫持:0个
中国农业大学
	低危:29个
	中危:10个
	高危:2个
	总数:41个
	SQL:0个
	CSRF:0个
	SSRF:0个
	XSS:0个
	代码执行:0个
	其他:0个
	命令执行:2个
	垂直权限:1个
	弱口令:14个
	敏感信息:23个
	文件上传:1个
	水平权限:0个
	点击劫持:0个
河北大学
	低危:22个
	中危:4个
	高危:12个
	严重:1个
	总数:39个
	SQL:0个
	CSRF:0个
	SSRF:1个
	XSS:0个
	代码执行:1个
	其他:0个
	命令执行:7个
	垂直权限:0个
	弱口令:12个
	敏感信息:16个
	文件上传:1个
	水平权限:0个
	点击劫持:1个
中南大学
	中危:17个
	低危:19个
	高危:2个
	总数:38个
	SQL:3个
	CSRF:0个
	SSRF:1个
	XSS:2个
	代码执行:0个
	其他:0个
	命令执行:0个
	垂直权限:0个
	弱口令:16个
	敏感信息:10个
	文件上传:0个
	水平权限:6个
	点击劫持:0个
南京大学
	低危:27个
	中危:9个
	高危:2个
	总数:38个
	SQL:2个
	CSRF:1个
	SSRF:0个
	XSS:0个
	代码执行:0个
	其他:0个
	命令执行:1个
	垂直权限:1个
	弱口令:9个
	敏感信息:20个
	文件上传:3个
	水平权限:1个
	点击劫持:0个
常熟理工学院
	中危:18个
	低危:19个
	高危:1个
	总数:38个
	SQL:4个
	CSRF:0个
	SSRF:0个
	XSS:0个
	代码执行:0个
	其他:0个
	命令执行:0个
	垂直权限:2个
	弱口令:14个
	敏感信息:12个
	文件上传:2个
	水平权限:4个
	点击劫持:0个
安徽大学
	低危:17个
	中危:17个
	高危:4个
	总数:38个
	SQL:4个
	CSRF:0个
	SSRF:0个
	XSS:3个
	代码执行:0个
	其他:0个
	命令执行:0个
	垂直权限:1个
	弱口令:15个
	敏感信息:11个
	文件上传:1个
	水平权限:3个
	点击劫持:0个
东南大学
	低危:24个
	中危:10个
	高危:2个
	严重:1个
	总数:37个
	SQL:4个
	CSRF:0个
	SSRF:0个
	XSS:1个
	代码执行:2个
	其他:0个
	命令执行:1个
	垂直权限:2个
	弱口令:9个
	敏感信息:18个
	文件上传:0个
	水平权限:0个
	点击劫持:0个
广西壮族自治区教育厅
	中危:16个
	高危:9个
	低危:11个
	总数:36个
	SQL:8个
	CSRF:0个
	SSRF:0个
	XSS:1个
	代码执行:0个
	其他:0个
	命令执行:1个
	垂直权限:2个
	弱口令:12个
	敏感信息:6个
	文件上传:5个
	水平权限:1个
	点击劫持:0个
电子科技大学存在其他
	高危:6个
	低危:14个
	中危:15个
	严重:1个
	总数:36个
	SQL:0个
	CSRF:0个
	SSRF:0个
	XSS:0个
	代码执行:0个
	其他:36个
	命令执行:0个
	垂直权限:0个
	弱口令:0个
	敏感信息:0个
	文件上传:0个
	水平权限:0个
	点击劫持:0个
西安电子科技大学
	高危:5个
	中危:8个
	低危:22个
	严重:1个
	总数:36个
	SQL:1个
	CSRF:0个
	SSRF:0个
	XSS:1个
